style,colors,size,category,short_description,long_description,stringified_description,worn_image,basicimg,sale_status
ZP145S,Black;Navy,87S;92S;97S;102S;107S;112S;117S;122S;127S;132S,pants;non hi vis;non taped;separates;industrial-workwear;work-pants-and-shorts;industrial;mix and match;pants and shorts,Mens Summer Cargo Pant (Stout),"{'sizes': '87S - 132S', 'fabric': '100% Cotton - 200 gsm', 'features': ['Lightweight soft fabric provides cool comfort at work', 'Modern fit and styling', 'Triple stitched crotch panel', 'One large cargo pocket with box pleat for added storage', 'One mobile phone pocket with flap closure', 'One ruler pocket and pen partition', 'Two back hip pockets with stitch pattern design', 'Two side waist pockets with wide openings', 'Contrast inside waistband']}","Sizes: 87S - 132S; Fabric: 100% Cotton - 200 gsm; Features: Lightweight soft fabric provides cool comfort at work,Modern fit and styling,Triple stitched crotch panel,One large cargo pocket with box pleat for added storage,One mobile phone pocket with flap closure,One ruler pocket and pen partition,Two back hip pockets with stitch pattern design,Two side waist pockets with wide openings,Contrast inside waistband; ",ZP145S_bProduct_Black_01_Ex5QdyI.jpg,ZP145S_bProduct_Black_01_Ex5QdyI.jpg;ZP145S_bProduct_Black_02_qVGccNU.jpg;ZP145S_aTalent_Navy_01_xlQ52zs.jpg;ZP145S_aTalent_Navy_02_cePJC2G.jpg;ZP145S_aTalent_Navy_03_xoHuOVh.jpg;ZP145S_bProduct_Navy_01_EP1v3Lm.jpg;ZP145S_bProduct_Navy_02_pWRBZm2.jpg,normal
ZP180,Black;Navy;Charcoal,117;122;72;77;82;87;92;97;107;112;102,non hi vis;syzmik essentials;male;separates;pants;industrial-workwear;work-pants-and-shorts;outdoor;industrial;mix and match;pants and shorts,Mens Lightweight Outdoor Pant,"{'sizes': '72R - 122R', 'fabric': '90% Nylon, 10% Spandex, 150 GSM', 'features': ['Our lightest weight pant ever', ' Super lightweight fabric for comfort in the hottest conditions', ' Stretch fabric for increased freedom of movement and comfort', ' Elasticated waist for comfort', ' Triple stitch crotch panel and double layer knee for durability', ' 1 Large cargo pocket', ' 2 Side waist pockets with wide openings', ' 1 Ruler pocket', ' 1 Multi-tool pocket', ' 2 Back pockets with reinforcement', ' Contrast stitching and inside waistband', ' Modern Fit']}","Sizes: 72R - 122R; Fabric: 90% Nylon, 10% Spandex, 150 GSM; Features: Our lightest weight pant ever, Super lightweight fabric for comfort in the hottest conditions, Stretch fabric for increased freedom of movement and comfort, Elasticated waist for comfort, Triple stitch crotch panel and double layer knee for durability, 1 Large cargo pocket, 2 Side waist pockets with wide openings, 1 Ruler pocket, 1 Multi-tool pocket, 2 Back pockets with reinforcement, Contrast stitching and inside waistband, Modern Fit; ",ZP180_aTalent_Black_01_qwBlI4C.jpg,ZP180_aTalent_Black_01_qwBlI4C.jpg;ZP180_aTalent_Black_02_4NZ7gsL.jpg;ZP180_aTalent_Black_03_ASjAE3R.jpg;ZP180_aTalent_Black_04_p4lyzMJ.jpg;ZP180_aTalent_Black_05_O2SYO9p.jpg;ZP180_aTalent_Black_06_Nh49s6T.jpg;ZP180_aTalent_Black_07_5tmbwxF.jpg;ZP180_bProduct_Black_01_2OcbVbO.jpg;ZP180_bProduct_Black_02_1LjxWt2.jpg;ZP180_aTalent_Navy_03_wYFTH5K.jpg;ZP180_aTalent_Navy_05_h5b8uHU.jpg;ZP180_aTalent_Navy_06_trLIoa9.jpg;ZP180_aTalent_Navy_08_XQ09OPz.jpg;ZP180_aTalent_Navy_01_zC1Jiel.jpg;ZP180_aTalent_Navy_02_NyyugFE.jpg;ZP180_bProduct_Navy_01_ziq8MMM.jpg;ZP180_bProduct_Navy_02_KAPRGBC.jpg;ZP180_bProduct_Charcoal_01_UmdGXd1.jpg;ZP180_bProduct_Charcoal_02_gyUhrMX.jpg,normal
ZP230,Navy;Charcoal;Khaki;Black,102;107;112;117;122;132;72;77;82;87;92;97;127,all;pants;industrial;separates;mix and match;pants and shorts,Mens Essential Basic Stretch Cargo Pant,"{'sizes': '72R - 132R', 'fabric': '98% Cotton 2% Elastane - 280 gsm', 'features': ['Stretch cotton fabric provides increased freedom of movement and comfort', 'New slim fit', 'Triple stitched seams for increased durability at key stress points', 'Oversized cargo pocket with inverted box pleat for added storage', 'Mobile phone pocket with flap closure', 'Ruler pocket and pen partition', 'Two back hip pockets', 'Two side waist pockets with wide openings']}","Sizes: 72R - 132R; Fabric: 98% Cotton 2% Elastane - 280 gsm; Features: Stretch cotton fabric provides increased freedom of movement and comfort,New slim fit,Triple stitched seams for increased durability at key stress points,Oversized cargo pocket with inverted box pleat for added storage,Mobile phone pocket with flap closure,Ruler pocket and pen partition,Two back hip pockets,Two side waist pockets with wide openings; ",ZP230_bProduct_Navy_01_vKyHeLJ.jpg,ZP230_bProduct_Navy_01_vKyHeLJ.jpg;ZP230_bProduct_Navy_02_8EIsH9P.jpg;ZP230_aTalent_Charcoal_01_YE2wOjM.jpg;ZP230_aTalent_Charcoal_02_9TmUkj5.jpg;ZP230_aTalent_Charcoal_03_cf55QNV.jpg;ZP230_bProduct_Charcoal_01_mZkb0Zd.jpg;ZP230_bProduct_Charcoal_02_vu4cfOy.jpg;ZP230_aTalent_Khaki_03_5JGcZpC.jpg;ZP230_aTalent_Khaki_04_GCdLNdL.jpg;ZP230_aTalent_Khaki_01_TDM2KIG.jpg;ZP230_aTalent_Khaki_02_CWtNAfi.jpg;ZP230_bProduct_Khaki_02_WHZy4JP.jpg;ZP230_bProduct_Khaki_01_CjbOtfP.jpg;ZP230_aTalent_Black_01_kc86OwM.jpg;ZP230_bProduct_Black_01_fYTODNt.jpg;ZP230_bProduct_Black_02_CUR0gVl.jpg,normal
ZP320,Charcoal;Khaki;Black;Navy,72;82;87;92;97;102;107;112;117;122;132;127;77,streetworx;pants;non taped;male;industrial;separates;mix and match;pants and shorts,Mens Streetworx Stretch Pant,"{'sizes': '72R - 132R', 'fabric': '97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex', 'features': ['Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability', ' Soft stretch cotton provides increased freedom of movement and comfort', ' Lightweight fabric to keep you cool', ' Unique stretch pleating front pockets and above knee', ' Modern slim fit', ' 2 Large pockets with black bonded zips and Syzmik rubber zipper heads', ' 1 Ruler pocket', ' 2 Back hip pockets with quick tape closures', ' 2 Side waist pockets', ' Button with strong fabric attachment method']}","Sizes: 72R - 132R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating front pockets and above knee, Modern slim fit, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Button with strong fabric attachment method; ",ZP320_aTalent_Charcoal_01_Z6vXj61.jpg,ZP320_aTalent_Charcoal_01_Z6vXj61.jpg;ZP320_bProduct_Charcoal_02_VcNjnNN.jpg;ZP320_bProduct_Charcoal_01_86rTTZT.jpg;ZP320_aTalent_Khaki_01_lEyRXaa.jpg;ZP320_aTalent_Khaki_02_p2Kt9sm.jpg;ZP320_bProduct_Khaki_01_vcxtSIj.jpg;ZP320_bProduct_Khaki_02_swRAsGN.jpg;ZP320_bProduct_Black_01_j6OXaIo.jpg;ZP320_bProduct_Black_02_Z7UiMIB.jpg;ZP320_bProduct_Navy_01_cJgZDZJ.jpg;ZP320_bProduct_Navy_02_mFhbF6g.jpg,normal
ZP340,Navy;Charcoal;Black;Khaki,92;97;102;107;112;122;127;82;87;117;72;77,all;streetworx;pants;non taped;male;industrial;separates;mix and match;pants and shorts,Mens Streetworx Stretch Pant - Cuffed,"{'sizes': '72R - 127R', 'fabric': '97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex', 'features': ['Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability', ' Soft stretch cotton provides increased freedom of movement and comfort', ' Lightweight fabric to keep you cool', ' Unique stretch pleating across the back waist, front pockets and above knee', ' Modern slim fit with elastic cuff hem', ' 2 Large pockets with black bonded zips and Syzmik rubber zipper heads', ' 1 Ruler pocket', ' 2 Back hip pockets with quick tape closures', ' 2 Side waist pockets', ' Reinforced button attachment', ' Reflective print on waistband']}","Sizes: 72R - 127R; Fabric: 97% Cotton, 3% Spandex, 260 GSM; Panel: 94% Polyester, 6% Spandex; Features: Contrast 4-way stretch panel at back of knee and in crotch to increase movement and durability, Soft stretch cotton provides increased freedom of movement and comfort, Lightweight fabric to keep you cool, Unique stretch pleating across the back waist, front pockets and above knee, Modern slim fit with elastic cuff hem, 2 Large pockets with black bonded zips and Syzmik rubber zipper heads, 1 Ruler pocket, 2 Back hip pockets with quick tape closures, 2 Side waist pockets, Reinforced button attachment, Reflective print on waistband; ",ZP340_bProduct_Navy_01_REhwwPu.jpg,ZP340_bProduct_Navy_01_REhwwPu.jpg;ZP340_bProduct_Navy_02_9oxKlSi.jpg;ZP340_aTalent_Charcoal_01_CT7HxyT.jpg;ZP340_bProduct_Charcoal_02_T6fqsI3.jpg;ZP340_bProduct_Charcoal_01_lj2SDaj.jpg;ZP340_bProduct_Black_01_6coqLsW.jpg;ZP340_aTalent_Khaki_01_TYTHnvm.jpg;ZP340_bProduct_Khaki_01_PElzEC2.jpg;ZP340_aTalent_Khaki_02_4fel9mX.jpg;ZP340_aTalent_Khaki_03_4G1B36m.jpg;ZP340_aTalent_Khaki_04_YiUUpYS.jpg;ZP340_bProduct_Khaki_02_It97yiq.jpg,normal
ZP360,Navy;Black;Khaki;Charcoal,72;77;82;87;92;97;102;107;112;117;122;127;132,streetworx;pants;male;non hi vis;non taped;industrial-workwear;work-pants-and-shorts;collections;industrial;pants shorts;syzmik essentials;mix and match;pants and shorts;separates,Mens Streetworx Curved Cargo Pant,"{'sizes': '72R - 132R', 'fabric': '98% Cotton, 2% Spandex, 260 GSM', 'features': ['Soft stretch cotton fabric provides increased freedom of movement and comfort', ' Modern straight fit', ' Curved leg panels to give 3D shape', ' Lightweight fabric to keep you cool', ' Double layer knee fabric', ' 1 Mobile phone pocket', ' 2 Multi-tool pockets', ' 1 Ruler pocket', ' 2 Back hip pockets with flap closure', ' 2 Side waist pockets with wide openings', ' 2 Pen partitions', ' Large centre back belt loop']}","Sizes: 72R - 132R; Fabric: 98% Cotton, 2% Spandex, 260 GSM; Features: Soft stretch cotton fabric provides increased freedom of movement and comfort, Modern straight fit, Curved leg panels to give 3D shape, Lightweight fabric to keep you cool, Double layer knee fabric, 1 Mobile phone pocket, 2 Multi-tool pockets, 1 Ruler pocket, 2 Back hip pockets with flap closure, 2 Side waist pockets with wide openings, 2 Pen partitions, Large centre back belt loop; ",ZP360_aTalent_Navy_01_Us0iHN7.jpg,ZP360_aTalent_Navy_01_Us0iHN7.jpg;ZP360_aTalent_Navy_02_obmJr5W.jpg;ZP360_bProduct_Navy_02_4wccTbV.jpg;ZP360_bProduct_Navy_01_tnT5MT3.jpg;ZP360_bProduct_Black_02_eN8ePAq.jpg;ZP360_bProduct_Black_01_Thh5DLg.jpg;ZP360_aTalent_Khaki_01_mo58Xoz.jpg;ZP360_aTalent_Khaki_02_ezF0fEt.jpg;ZP360_bProduct_Khaki_01_RePw4pY.jpg;ZP360_bProduct_Khaki_02_aT3dQwP.jpg;ZP360_aTalent_Charcoal_01_Y1ymiEc.jpg;ZP360_bProduct_Charcoal_02_g8rMmW6.jpg;ZP360_bProduct_Charcoal_01_2jnvkqt.jpg,normal
ZP420,Stone;Black;Navy;Charcoal,102;107;112;117;122;72;77;82;87;92;97,all;pants;industrial-workwear;work-pants-and-shorts;streetworx;industrial;pants shorts;syzmik essentials;mix and match;pants and shorts;separates,Mens Streetworx Heritage Pant - Cuffed,"{'sizes': '72R - 122R', 'fabric': '98% Cotton, 2% Elastane, 280 GSM', 'features': ['Cotton stretch fabric moves with you as you work', ' Canvas weave to withstand the toughest work conditions', ' Cuffed hem', ' Elasticated waist for comfort', ' Double layer knee and triple stitched crotch panel for increased durability', ' Light garment wash gives worn in heritage look', ' 2 Large cargo pockets with side bellows for increased storage', ' Ruler pocket', ' Mobile phone pocket with flap closure', ' 2 Back hip pockets', ' 2 Pen pockets', ' 2 Side hip pockets']}","Sizes: 72R - 122R; Fabric: 98% Cotton, 2% Elastane, 280 GSM; Features: Cotton stretch fabric moves with you as you work, Canvas weave to withstand the toughest work conditions, Cuffed hem, Elasticated waist for comfort, Double layer knee and triple stitched crotch panel for increased durability, Light garment wash gives worn in heritage look, 2 Large cargo pockets with side bellows for increased storage, Ruler pocket, Mobile phone pocket with flap closure, 2 Back hip pockets, 2 Pen pockets, 2 Side hip pockets; ",ZP420_bProduct_Stone_01_tyX5Sdg.jpg,ZP420_bProduct_Stone_01_tyX5Sdg.jpg;ZP420_bProduct_Stone_02_NncbPvo.jpg;ZP420_bProduct_Black_01_HfBjcDS.jpg;ZP420_bProduct_Black_02_hDUHxxt.jpg;ZP420_aTalent_Navy_04_x5S4Sub.jpg;ZP420_aTalent_Navy_05_zgqJEpQ.jpg;ZP420_aTalent_Navy_02_P4gCTie.jpg;ZP420_aTalent_Navy_03_ciBfCkS.jpg;ZP420_aTalent_Navy_01_Li0R2sr.jpg;ZP420_bProduct_Navy_01_DbiagPU.jpg;ZP420_bProduct_Navy_02_roX1FXB.jpg;ZP420_aTalent_Charcoal_01_7fcbLdB.jpg;ZP420_aTalent_Charcoal_02_MkUPBVZ.jpg;ZP420_bProduct_Charcoal_01_09VDiOo.jpg;ZP420_bProduct_Charcoal_02_gN16y23.jpg,normal
ZP444,Black;Navy,72;77;82;87;92;97;102;107;112;117;122;127;132,pants;non hi vis;non taped;streetworx;industrial;separates;mix and match;pants and shorts,Men Streetworx Comfort Pant,"{'sizes': '72R - 132R', 'fabric': '67% Cotton, 31% Polyester, 2% Spandex, 280 GSM', 'features': ['Hidden French terry lining gives the comfort of your favourite track pant with the durability needed for the worksite', ' Stretch fabric and waistband for comfort and freedom of movement at work', ' Double layer knee', ' Diamond shaped crotch panel for increased durability', ' 1 Large cargo pocket', ' 1 Mobile phone pocket with flap closure', ' 1 Ruler pocket and pen partition', ' 2 Back hip pockets', ' 2 Side waist pockets with wide openings', ' Modern Fit']}","Sizes: 72R - 132R; Fabric: 67% Cotton, 31% Polyester, 2% Spandex, 280 GSM; Features: Hidden French terry lining gives the comfort of your favourite track pant with the durability needed for the worksite, Stretch fabric and waistband for comfort and freedom of movement at work, Double layer knee, Diamond shaped crotch panel for increased durability, 1 Large cargo pocket, 1 Mobile phone pocket with flap closure, 1 Ruler pocket and pen partition, 2 Back hip pockets, 2 Side waist pockets with wide openings, Modern Fit; ",ZP444_bProduct_Black_01_PbOA653.jpg,ZP444_bProduct_Black_01_PbOA653.jpg;ZP444_bProduct_Black_02_K0SAI2U.jpg;ZP444_bProduct_Navy_02_JjOX3d1.jpg;ZP444_bProduct_Navy_01_su9Uxs0.jpg,normal
ZP501,Navy,72;77;82;87;92;97;102;107;117;112,basic;all;pants;non taped;syzmik essentials;male;industrial;mix and match;pants and shorts;industrial-workwear;work-pants-and-shorts,Mens Basic Cargo Pant (Regular),"{'sizes': '72R - 117R', 'fabric': '100% Cotton Drill - 310 gsm', 'features': ['8 Pockets so everything has a place', 'Two back hip pockets with flaps and quick close tape', 'Two extra-large cargo pockets', 'Two side hip pockets', 'Two discrete welt pockets', 'Adjustable side tab on waistband', 'Reinforced at all key stress points']}","Sizes: 72R - 117R; Fabric: 100% Cotton Drill - 310 gsm; Features: 8 Pockets so everything has a place,Two back hip pockets with flaps and quick close tape,Two extra-large cargo pockets,Two side hip pockets,Two discrete welt pockets,Adjustable side tab on waistband,Reinforced at all key stress points; ",ZP501_aTalent_Navy_01_9wFrgAw.jpg,ZP501_aTalent_Navy_01_9wFrgAw.jpg;ZP501_bProduct_Navy_01_PR33l4p.jpg;ZP501_bProduct_Navy_02._ATTq7Fu.jpg,normal
ZP501S,Navy,87;92;97;102;107;117;122;127;132;112,basic;all;pants;non taped;syzmik essentials;male;industrial;mix and match;pants and shorts;industrial-workwear;work-pants-and-shorts,Mens Basic Cargo Pant (Stout),"{'sizes': '87S - 132S', 'fabric': '100% Cotton Drill - 310 gsm', 'features': ['8 Pockets so everything has a place', 'Two back hip pockets with flaps and quick close tape', 'Two extra-large cargo pockets', 'Two side hip pockets', 'Two discrete welt pockets', 'Adjustable side tab on waistband', 'Reinforced at all key stress points']}","Sizes: 87S - 132S; Fabric: 100% Cotton Drill - 310 gsm; Features: 8 Pockets so everything has a place,Two back hip pockets with flaps and quick close tape,Two extra-large cargo pockets,Two side hip pockets,Two discrete welt pockets,Adjustable side tab on waistband,Reinforced at all key stress points; ",ZP501S_aTalent_Navy_01_uRPSzzW.jpg,ZP501S_aTalent_Navy_01_uRPSzzW.jpg;ZP501S_bProduct_Navy_01_1NmDSZn.jpg;ZP501S_bProduct_Navy_02._7T5s925.jpg,normal
ZP504,Khaki;Charcoal;Black;Navy,72;77;82;97;102;112;117;122;127;132;92;87;107,all;pants;rugged cooling;non taped;male;industrial;pants shorts;syzmik essentials;mix and match;pants and shorts,Mens Rugged Cooling Cargo Pant (Regular),"{'sizes': '72R - 132R', 'fabric': '100% Square Weave Cotton Ripstop, 240 GSM', 'features': ['Back waist venting to maximise airflow and keep you cool', ' Mechanical stretch to give you more freedom of movement', ' 10 Multi-functional pockets', ' Mobile phone and ruler pocket', ' Plastic “D” hoop for ID or key ring', ' Double layer hem and knee for durability', ' Reinforced at all key stress points with bar tacks', ' Modern Fit']}","Sizes: 72R - 132R; Fabric: 100% Square Weave Cotton Ripstop, 240 GSM; Features: Back waist venting to maximise airflow and keep you cool, Mechanical stretch to give you more freedom of movement, 10 Multi-functional pockets, Mobile phone and ruler pocket, Plastic D hoop for ID or key ring, Double layer hem and knee for durability, Reinforced at all key stress points with bar tacks, Modern Fit; ",ZP504_aTalent_Khaki_01_sHlycMA.jpg,ZP504_aTalent_Khaki_01_sHlycMA.jpg;ZP504_bProduct_Khaki_01_koy3BVX.jpg;ZP504_bProduct_Khaki_02_jd9VY1y.jpg;ZP504_bProduct_Charcoal_02_oKCwTFz.jpg;ZP504_bProduct_Charcoal_01_mzmmlek.jpg;ZP504_bProduct_Black_02_Z0gkc9q.jpg;ZP504_bProduct_Black_01_6NNLskt.jpg;ZP504_bProduct_Navy_01_GaebcBy.jpg;ZP504_bProduct_Navy_02_RRgF4jI.jpg,normal
ZP504S,Charcoal;Navy;Khaki;Black,87;92;97;102;107;112;122;127;132;117,all;pants;rugged cooling;male;industrial;pants shorts;syzmik essentials;mix and match;pants and shorts,Mens Rugged Cooling Cargo Pant (Stout),"{'sizes': '87S - 132S', 'fabric': '100% Square Weave Cotton Ripstop, 240 GSM', 'features': ['Back waist venting to maximise airflow and keep you cool', ' Mechanical stretch to give you more freedom of movement', ' 10 Multi-functional pockets', ' Mobile phone and ruler pocket', ' Plastic “D” hoop for ID or key ring', ' Double layer hem and knee for durability', ' Reinforced at all key stress points with bar tacks', ' Modern Fit']}","Sizes: 87S - 132S; Fabric: 100% Square Weave Cotton Ripstop, 240 GSM; Features: Back waist venting to maximise airflow and keep you cool, Mechanical stretch to give you more freedom of movement, 10 Multi-functional pockets, Mobile phone and ruler pocket, Plastic D hoop for ID or key ring, Double layer hem and knee for durability, Reinforced at all key stress points with bar tacks, Modern Fit; ",ZP504S_bProduct_Charcoal_01_uJgAmJK.jpg,ZP504S_bProduct_Charcoal_01_uJgAmJK.jpg;ZP504S_bProduct_Charcoal_02_WAOS01s.jpg;ZP504S_bProduct_Navy_02_xNr0ubo.jpg;ZP504S_bProduct_Navy_01_SkHJ17S.jpg;ZP504S_aTalent_Khaki_01_rJzFHbH.jpg;ZP504S_bProduct_Khaki_02_t1kZLty.jpg;ZP504S_bProduct_Khaki_01_0EemArP.jpg;ZP504S_bProduct_Black_02_NDlZYl7.jpg;ZP504S_bProduct_Black_01_GjVFg0d.jpg,normal
ZP505,Charcoal;Black;Navy,72;77;82;87;92;97;102;107;112;117;122;127;132,pants;non taped;syzmik essentials;male;industrial;mix and match;pants and shorts;industrial-workwear;work-pants-and-shorts,Mens Lightweight Drill Cargo Pant,"{'sizes': '72 - 132', 'fabric': '100% Cotton Twill - 190 gsm', 'features': ['190 gsm cotton drill fabric to keep you cool and comfortable in hot conditions', 'Modern slim fit', 'Diamond crotch panel construction for increased seam durability', 'Reinforced double layer knee and heel for increased durability', 'Wide belt loops', 'Two large cargo pockets', 'Two side hip pockets', 'Two back hip pockets', 'Fade tested']}","Sizes: 72 - 132; Fabric: 100% Cotton Twill - 190 gsm; Features: 190 gsm cotton drill fabric to keep you cool and comfortable in hot conditions,Modern slim fit,Diamond crotch panel construction for increased seam durability,Reinforced double layer knee and heel for increased durability,Wide belt loops,Two large cargo pockets,Two side hip pockets,Two back hip pockets,Fade tested; ",ZP505_bProduct_Charcoal_01_WWkNCkU.jpg,ZP505_bProduct_Charcoal_01_WWkNCkU.jpg;ZP505_bProduct_Charcoal_02_82isG6C.jpg;ZP505_bProduct_Black_01_PdyTLZx.jpg;ZP505_bProduct_Black_02_Z295dzE.jpg;ZP505_aTalent_Navy_01_tiApIGd.jpg;ZP505_bProduct_Navy_01_n9Lp3bA.jpg;ZP505_bProduct_Navy_02_fUqj4Q2.jpg,normal
